CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""Cogna Educacao S.A.""","""IID000000002173105""",,"""BRCOGNACNOR2""","""549300BTP1E45NJ6R194""","""COGN3""",,true,188002.08,,,,100.0,"""Green""",,"""No""",,0.05,,,,,"""Green""",,16848.0,4669.0,,,252.45026380326263,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""Yes""",77.58651846541206,,,"""Not Disclosed""",,"""Pass""",0.0,,,36.7086944738,,,,,,,,190429.90265187668
"","""KUALA LUMPUR KEPONG BERHAD""","""IID000000002173129""",,"""MYL2445OO004""","""2549009JSTRFMR7A8D34""","""KLK""",,true,9695616.92,,,,83.98,"""Green""",,"""No""",,0.94,,,100.0,,"""Green""",100.0,746497.0,846338.0,,,1888.7768717499214,"""Pass""",22.2222222222,,"""Yes""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1524.094790000725,,0.0,"""Not Disclosed""",true,"""Pass""",0.0,,3002.1275024017,3002.1275024017,,,,0.1,,,,1.128845191730677E7
"","""Kuehne + Nagel International AG""","""IID000000002173137""",,"""CH0025238863""","""529900Q0YED3805QXQ66""","""KNIN""",,true,8706569.38,,,,87.49,"""Green""",,"""No""",,,,,,,"""Green""",,181000.0,38000.0,,,223.69871716749364,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",321.0788923377501,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,8925569.382851567
"","""KUK-IL PAPER MFG CO.,LTD""","""IID000000002173141""",,"""KR7078130002""",,"""078130""",,false,52861.6,,,,0.0,,,"""No""",,1.68,,,,,"""Green""",,35879.0,14602.0,,,1463.5268139784782,"""Pass""",,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""",,,"""Green""","""No Evidence""",246.85314024090053,,,"""Not Disclosed""",,"""Pass""",,,,118.3333333428,,,,41.52,,,,103342.5986304506
"","""KUMYANG CO.,LTD""","""IID000000002173151""",,"""KR7001570001""",,"""001570""",,true,138317.53,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,20259.0,13970.0,,,1071.3617828776912,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",635.9521119934145,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,172546.52702605323
"","""KUMBA IRON ORE LIMITED""","""IID000000002173153""",,"""ZAE000085346""","""3789006C753402643048""","""KIO""",,true,5.420862961E7,,,,9.74,"""Green""",,"""No""",,0.43,,,100.0,,"""Green""",100.0,527885.0,466115.0,,,9813.107153810073,"""Pass""",58.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",6188.124739673044,,,"""Not Disclosed""",,"""Pass""",0.0,,2425.00000194,2425.00000194,,,,,,1780.0,,5.5198629609110124E7
"","""Woori Investment Bank Co.,Ltd""","""IID000000002173157""",,"""KR6010051C73""","""988400VYA5WLYS9SGU11""","""WRIVB""",,true,61986.67,,,,0.0,"""Green""",,"""No""",,2.67,,,100.0,,"""Green""",100.0,50.0,677.0,,,335.85643723299677,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",43.1213417271159,,,"""Not Disclosed""",,"""Pass""",0.0,,430.565,430.565,,,,,,,,54182.3970935384
"","""KUMHO TIRE CO., INC.""","""IID000000002173158""",,"""KR7073240004""","""988400XUTAI2SOBDES17""","""073240""",,true,1578991.29,,,,100.0,"""Green""",,"""No""",,0.76,,,100.0,,"""Green""",100.0,87882.0,170465.0,,,954.8583771717015,"""Pass""",11.1111111111,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",728.7612498258706,,,"""Not Disclosed""",,"""Pass""",0.0,,1468.8197233973,1468.8197233973,,,,,,,,1837338.2878359882
"","""Kurita Water Industries Ltd.""","""IID000000002173175""",,"""JP3270000007""","""52990086GS2ON69UMX34""","""6370""",,true,2289589.67,,,,100.0,"""Green""",,"""No""",,0.08,,,99.7645211931,,"""Green""",99.7645211931,12926.0,19788.0,,,1017.0409858367179,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",509.41665410518226,,0.4166666667,"""Not Disclosed""",,"""Pass""",29.96,,176.5277777919,176.9444444586,,,,,,5000.0,,2170461.349812868
"","""KUWAIT FINANCE HOUSE K.S.C.P""","""IID000000002173192""",,"""KW0EQ0100085""","""2549007KX0N057S9BC98""","""KFH""",,true,2519446.0,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2304.0,15466.0,,,488.0267627924438,"""Pass""",8.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",52.729976849623974,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1557273.8790001764
"","""Kuwait International Bank K.S.C.P""","""IID000000002173196""",,"""KW0EQ0100069""","""254900OP0ZRLYKKXET16""","""KIB""",,true,178998.24,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,216.0,1493.0,,,493.13914721051697,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",40.958871723651306,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,141068.49804701365
"","""Kweichow Moutai Co., Ltd.""","""IID000000002173216""",,"""CNE0000018R8""",,"""600519""",,true,6307642.22,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,425726.0,261621.0,,,459.5714206190552,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",23.671588557717754,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,6994989.216040775
"","""L & K ENGINEERING CO., LTD.""","""IID000000002173239""",,"""TW0006139009""",,"""6139""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",12.5,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""L'OREAL SA""","""IID000000002173247""",,"""FR0000120321""","""529900JI1GG6F7RKVI53""","""OR""",,true,1.327542674E7,,,,0.0,"""Green""",,"""No""",,0.03,11.0,,19.7531330173,,"""Green""",19.7531330173,19700.0,191330.0,,,352.4893808927768,"""Pass""",43.75,true,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""Yes""",73.21751833147287,,765.389,"""Not Disclosed""",,"""Pass""",0.0,,188.404,953.793,,,true,,,,,1.3486456742379693E7
"","""LANXESS Aktiengesellschaft""","""IID000000002173257""",,"""DE0005470405""","""529900PTLRE72EMYIJ77""","""LXS""",,true,1.132627685E7,,,,59.08,"""Green""",,"""No""",,1.03,,,88.2352941176,,"""Green""",88.2352941176,1284000.0,1562000.0,,,1875.3840820112873,"""Pass""",41.6666666667,true,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",1724.987962091615,,916.66666674,"""Not Disclosed""",,"""Pass""",5.09,,6875.00000055,7791.66666729,,,true,,,664.8,,1.4172276848109638E7
"","""LARGAN Precision Co Ltd""","""IID000000002173258""",,"""TW0003008009""",,"""3008""",,true,741141.81,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,33238.0,144179.0,,,615.3957627690648,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",87.79853483620903,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,25.27,,918558.8072805993
"","""L. B. FOSTER COMPANY""","""IID000000002173266""",,"""US3500601097""","""549300AUUJGJ2T2L2179""","""FSTR""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""LG Corp.""","""IID000000002173292""",,"""KR7003550001""",,"""003550""",,true,560965.89,,,,82.0,"""Green""",,"""No""",,,,,,,"""Green""",,2426940.0,3285349.0,,,1726.5741656681887,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",594.9974908158509,,,"""Not Disclosed""",,"""Pass""",7.98,,,,,,,,,,,6273254.894843485
"","""LF Corp.""","""IID000000002173294""",,"""KR7093050003""",,"""093050""",,true,764124.73,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,7807.0,16829.0,,,594.6596715130476,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",823.667769874049,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,788760.7297867868
"","""LX INTERNATIONAL CORP.""","""IID000000002173295""",,"""KR7001120005""","""988400KZJVVPCZ6BC265""","""001120""",,true,1.535376746E7,,,,85.21,"""Green""",,"""No""",,,,,,,"""Green""",,889.0,261.0,,,1243.9668289366928,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",6631.390099215046,7.65,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1.5354917460831445E7
"","""LG Display Co., Ltd.""","""IID000000002173298""",,"""KR7034220004""","""988400P37K91W0SABO95""","""034220""",,true,9582033.58,,,,100.0,"""Green""",,"""No""",,0.49,,,7.2931334336,,"""Green""",7.2931334336,2091506.0,4944476.0,,,751.8901612205277,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",968.567658636428,,23.4722222241,"""Not Disclosed""",,"""Pass""",0.0,,653.3333333856,8958.198,,,,,,139246.0,,1.6618015575199373E7
"","""LG Uplus Corp""","""IID000000002173299""",,"""KR7032640005""",,"""032640""",0.05,true,1840327.03,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,5916.0,1106567.0,,,316.1344491804493,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",331.9159325090919,,,"""Not Disclosed""",,"""Pass""",1.45,,,,,,,,,,,3239141.032081627
"","""LGT Bank AG""","""IID000000002173302""",,"""CH0338330431""","""7KDSOB6Z0X4S67TMX170""","""STIFU""",,true,602549.06,,,,0.0,"""Green""",,"""No""",,0.02,,,35.4261107065,,"""Green""",35.4261107065,247.0,2186.0,,,624.2592714231347,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,10.639194,"""Not Disclosed""",,"""Pass""",0.0,,5.836806,16.476,,,,,,,,534325.7536274455
"","""LIC HOUSING FINANCE LTD""","""IID000000002173305""",,"""INE115A01026""","""335800NFSMJ2ZKBCYP06""","""LICHSGFIN""",,true,528952.89,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1435.0,2846.0,,,225.27088347028928,"""Pass""",7.6923076923,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",19.890381813507013,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,533233.8865970385
"","""LINTEC Corporation""","""IID000000002173311""",,"""JP3977200009""","""3538002YOJO0IAM1PD28""","""7966""",,true,1805984.92,,,,35.58,"""Green""",,"""No""",,,,,,,"""Green""",,109510.0,109908.0,,,1084.959508899612,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",1572.4045872795634,,,"""Not Disclosed""",,"""Pass""",1.47,,,,,,,,,,,2063387.919657607
"","""L.K. TECHNOLOGY HOLDINGS LIMITED""","""IID000000002173317""",,"""KYG5548P1054""","""98450014EE068411A194""","""0558""",,true,382571.84,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,6562.0,53595.0,,,708.9536140862521,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",220.70891266428166,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,177.31,,442728.83626978914
"","""SAM ENGINEERING & EQUIPMENT (M) BERHAD""","""IID000000002173319""",,"""MYL9822OO007""",,"""SAM""",,true,374721.72,,,,78.06,"""Green""",,"""No""",,0.14,,,100.0,,"""Green""",100.0,2576.0,7019.0,,,1566.6813332436595,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",639.8134152248126,,,"""Not Disclosed""",,"""Pass""",0.0,,33.368,33.368,,,,,,285.29,,384316.7241230882
"","""LPP SPOLKA AKCYJNA""","""IID000000002173340""",,"""PLLPP0000011""","""259400NUS7MKGPJL4752""","""LPP""",,true,2324228.05,,,,0.0,"""Green""",,"""No""",,0.5,,,100.0,,"""Green""",100.0,13762.0,7827.0,,,694.2933154775151,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",432.672662837572,,,"""Not Disclosed""",,"""Pass""",0.0,,1526.911945666,1526.911945666,,,,,,,,2345817.0493798354
"","""LS Corp.""","""IID000000002173344""",,"""KR7006260004""","""988400SQWZ34LADYL505""","""006260""",,true,8286285.74,,,,92.1,"""Green""",,"""No""",,,,,,,"""Green""",,31335.0,95302.0,,,868.88936811827,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",1500.9219600881054,,,"""Not Disclosed""",,"""Pass""",9.46,,,,,,,,,,,8412922.743027046
"","""LSB INDUSTRIES, INC.""","""IID000000002173346""",,"""US5021601043""","""5493001H215A0HG0MI71""","""LXU""",,true,3016607.63,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,197212.0,48583.0,,,3204.478177377925,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1143.4273814350722,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1567410.254471197
"","""LSL PROPERTY SERVICES PLC""","""IID000000002173349""",,"""GB00B1G5HX72""","""213800T4VM5VR3C7S706""","""LSL""",,true,137190.01,,,,28.98,"""Green""",,"""No""",,,,,,,"""Green""",,1998.0,24.0,,,357.9863004221793,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",256.8595393177441,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,139354.0058660557
"","""LVMH MOET HENNESSY LOUIS VUITTON SE""","""IID000000002173360""",,"""FR0000121014""","""IOG4E947OATN0KJYSD45""","""MC""",,true,5.205637179E7,,,,0.0,"""Green""",,"""No""",,0.02,,,60.8472263374,,"""Green""",60.8472263374,67393.0,190051.0,,,660.6614753425777,"""Pass""",43.75,false,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",138.66698814262477,,469.107,"""Not Disclosed""",,"""Pass""",0.0,,729.038,1198.145,,true,false,,,8022.0,,5.23138157874003E7
