CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""Porch Group, Inc.""","""IID000000005009448""",,"""US7332451043""","""549300NXEI7CVW8IXQ90""","""PRCH""",,true,22853.28,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,119.0,942.0,,,141.32578917779443,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",13.98471495031014,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,23914.282106478848
"","""MedPacto, Inc.""","""IID000000005009482""",,"""KR7235980000""",,"""235980""",,true,,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""ACCEL ENTERTAINMENT, INC.""","""IID000000005009501""",,"""US00436Q1067""",,"""ACEL""",,true,305682.17,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,15342.0,40456.0,,,397.803377907213,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",198.48607649672897,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,361480.17418076633
"","""JY Grandmark Holdings Limited""","""IID000000005009586""",,"""KYG831121051""","""549300DZIZ5WPHB3IN57""","""2231""",,true,79718.62,,,,95.06,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,464.0,9315.0,,,317.4866595420828,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",68.46199255230312,,,"""Not Disclosed""",,"""Pass""",7.4704237283,,0.01358534,0.01358534,,,,,,16.61,,89497.62438392377
"","""K-Fast Holding AB""","""IID000000005009608""",,"""SE0016101679""","""549300VT0UXKWES37P59""","""KFAST B""",,false,47225.14,,,,100.0,,,"""No""",,,,,,,"""Green""",,955.0,5738.0,,,451.7448606232154,"""Pass""",,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""",,,"""Green""","""Yes""",22.931449255504507,,,"""Not Disclosed""",,"""Pass""",,,,,,,,,,,,54962.556204578315
"","""SUSE S.A.""","""IID000000005009610""",,"""LU2333210958""","""213800C9JTKV8DLW6403""","""SUSEG""",,true,70287.87,,,,0.0,"""Green""",,"""No""",,0.01,,,99.4254863667,,"""Green""",99.4254863667,162.0,1934.0,,,118.1707971808752,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",9.550307238309818,,0.0355,"""Not Disclosed""",,"""Pass""",0.0,,6.1436397,6.1791397,,,,,,,,72383.87273061856
"","""Venus Medtech (Hangzhou) Inc.""","""IID000000005009777""",,"""CNE100003PJ8""",,"""2500""",,true,23873.59,,,,0.0,"""Green""",,"""No""",,0.13,,,100.0,,"""Green""",100.0,32.0,5222.0,,,555.4685785801922,"""Pass""",12.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",21.38915247671572,,,"""Not Disclosed""",,"""Pass""",0.0,,7.55742,7.55742,,,,,,491.78,,31871.548322504557
"","""M Yochananof and Sons 1988 Ltd""","""IID000000005009797""",,"""IL0011612640""",,"""YHNF""",,true,266543.9,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,16598.0,24518.0,,,327.364565955885,"""Pass""",57.1428571429,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",240.58611399389451,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,322551.39717047446
"","""Nitro Software Ltd""","""IID000000005009823""",,,"""549300IBSJZHNPXLSS25""","""NTOXX""",,true,5897.32,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,27.0,359.0,,,144.46804839415339,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",16.607597373829993,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,6283.318390414839
"","""XD INC.""","""IID000000005009858""",,"""KYG9830N1097""","""655600SO97YJOKFJGL95""","""2400""",,true,96010.9,,,,0.0,"""Green""",,"""No""",,0.01,,,,,"""Green""",,42.0,3397.0,,,215.05432052896373,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",65.36263537758632,,,"""Not Disclosed""",,"""Pass""",0.0,,,4.77962,,,,,,,,99449.90335335136
"","""Alphamab Oncology""","""IID000000005009897""",,"""KYG0330A1013""","""254900VOW925DTFGNA02""","""9966""",,true,5735.67,,,,0.0,"""Green""",,"""No""",,1.21,,,100.0,,"""Green""",100.0,3605.0,7857.0,,,764.7587984960035,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",10.119908896726537,,,"""Not Disclosed""",,"""Pass""",0.0,,24.351,24.351,,,,,,,,17197.667991440532
"","""ROBINHOOD MARKETS, INC.""","""IID000000005009939""",,"""US7707001027""","""213800FS5AO3YWIE6F63""","""HOOD""",,true,193765.2,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,195.0,862.0,,,153.11044901198125,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""No Evidence""",22.4806947692634,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,194822.1970093905
"","""Ampacs Corp""","""IID000000005009971""",,"""TW0006743008""",,"""6743""",,true,83762.73,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,343.0,2857.0,,,607.9940379800084,"""Pass""",10.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",230.87548515263794,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,109735.11809304882
"","""ARADEI CAPITAL SA""","""IID000000005010009""",,"""MA0000012460""",,"""ARD""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",1.6044442587,,,,,,,,,,,
"","""Cimpress plc""","""IID000000005010141""",,"""IE00BKYC3F77""","""549300X1IFD75XISOR81""","""CMPR""",,true,1216080.96,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,5856.0,26925.0,,,452.1543219221189,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",444.15035131453726,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1248861.957826216
"","""Sanlorenzo SpA""","""IID000000005010202""",,"""IT0003549422""","""8156006C71E895860132""","""SL""",,true,850617.89,,,,100.0,"""Green""",,"""No""",,0.02,,,90.9999908729,,"""Green""",90.9999908729,3390.0,3996.0,,,1057.9087486770186,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",620.7119293950255,,1.5065000012,"""Not Disclosed""",,"""Pass""",0.0,,15.2324000122,16.7389027912,,,,,,407.84,,858003.8928834498
"","""Times Neighborhood Holdings Ltd""","""IID000000005010222""",,"""KYG8903A1013""",,"""9928""",,true,209547.46,,,,0.0,"""Green""",,"""No""",,0.19,,,100.0,,"""Green""",100.0,439.0,40722.0,,,668.1015731114055,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",704.6331198506243,,,"""Not Disclosed""",,"""Pass""",0.0,,71.88058,71.88058,,,,,,0.88002,,250708.46404285214
"","""Triple Flag Precious Metals Corp.""","""IID000000005010245""",,"""CA89679M1041""","""254900R7NJ1TEYIM4E61""","""TFPM""",,true,85976.37,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,0.0,29.0,,,655.3446500963752,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",52.084077731462344,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,85992.37485697627
"","""Andlauer Healthcare Group Inc.""","""IID000000005010246""",,"""CA0342231077""","""549300FEFF2VDKFOGG32""","""AND""",,true,67305.19,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,469.0,481.0,,,164.2531733697986,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",29.644162454238984,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,50326.0052736879
"","""BILL HOLDINGS, INC.""","""IID000000005010272""",,"""US0900431000""","""549300IBF9VZZIGOZW63""","""BILL""",,true,74148.05,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,532.0,4982.0,,,129.73190650864854,"""Pass""",41.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",6.229101990341534,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,79662.05433286088
"","""Ambipar Participacoes e Empreendimentos S.A.""","""IID000000005010293""",,"""BRAMBPACNOR6""",,"""AMBP3""",,true,158734.24,,,,55.54,"""Green""",,"""No""",,0.54,,,97.5209680283,,"""Green""",97.5209680283,140634.0,555.0,,,708.1132724872585,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",177.73406364283818,,1.484023625,"""Not Disclosed""",,"""Pass""",2.04,,58.37902,59.863044,,,,,,,,214233.5309525314
"","""EHang Holdings Ltd""","""IID000000005010350""",,"""US26853E1029""",,"""EH""",,true,42465.82,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,79.0,150.0,,,5449.219262770472,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",86.74810535312594,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,42694.815011647996
"","""VIA Labs Inc""","""IID000000005010457""",,"""TW0006756000""",,"""6756""",,true,44124.59,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,407.0,61.0,,,495.0222839839673,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",52.73924653374351,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,44592.59066032249
"","""Powerlong Commercial Management Holdings Ltd""","""IID000000005010520""",,"""KYG7204G1064""",,"""9909""",,true,189540.07,,,,0.0,"""Green""",,"""No""",,1.8,,,100.0,,"""Green""",100.0,21692.0,530783.0,,,2182.6117615750572,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",640.7840084256302,,,"""Not Disclosed""",,"""Pass""",0.0,,611.6134,611.6134,,,,,,,,742015.0660767113
"","""Auren Energia S.A.""","""IID000000005010571""",,"""BRAUREACNOR9""",,"""AURE3""",,true,151154.97,,,,35.35,"""Green""",,"""No""",,,,,,,"""Green""",,12922.0,28.0,,,366.50507164480894,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",87.87469381569286,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,151835.9737542258
"","""Newborn Town Inc""","""IID000000005010662""",,"""KYG6464H1011""",,"""9911""",,true,80668.22,,,,0.0,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,11.0,256.0,,,214.47612097313888,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",146.12262246774125,,,"""Not Disclosed""",,"""Pass""",0.0,,0.33234,0.33234,,,,,,0.064,,80935.21945254608
"","""LOTTOMATICA GROUP S.P.A.""","""IID000000005010706""",,"""IT0005541336""","""549300R72LKEGT4EX026""","""LTMC""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",54.5454545455,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""Natura &Co Holding S.A.""","""IID000000005010768""",,"""BRNTCOACNOR5""",,"""NTCO3""",,true,2620124.34,,,,0.0,"""Green""",,"""No""",,0.05,,,46.3092356937,,"""Green""",46.3092356937,17501.0,16520.0,,,424.3247490928132,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",328.0748641514512,,165.054,"""Not Disclosed""",,"""Pass""",0.0,,142.362,307.416,,,,,,,,2654145.3354770895
"","""HESS MIDSTREAM LP""","""IID000000005010771""",,"""US4281031058""",,"""HESM""",,true,1231875.83,,,,0.0,"""Green""",,"""No""",,2.48,,,,,"""Green""",,438926.0,248389.0,,,1813.0119726738255,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",215.8421653068297,,,"""Not Disclosed""",,"""Pass""",0.0,,,2624.444446544,,,,,,,,1919190.8307288191
"","""Hindware Home Innovation Ltd""","""IID000000005010868""",,"""INE05AN01011""","""3358008KOAGINROW2E59""","""HINDWAREAP""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",16.6666666667,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""Beijing-Shanghai High Speed Railway Co Ltd""","""IID000000005011005""",,"""CNE100003RV9""",,"""601816""",,true,1152838.53,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,465472.0,164108.0,,,565.3374357426617,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",48.641619283732005,,,"""Not Disclosed""",,"""Pass""",98.12,,,,,,,,,,,2285818.533497575
"","""Jiumaojiu International Holdings Ltd""","""IID000000005011172""",,"""KYG5141L1059""","""6556009ZSGTEPL7MEK84""","""9922""",,true,139745.94,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,21462.0,92124.0,,,428.29881645446056,"""Pass""",42.8571428571,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",100.6060686351956,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,246994.94092420966
"","""UWM HOLDINGS CORPORATION""","""IID000000005011177""",,"""US91823B1098""",,"""UWMC""",,true,298703.16,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1939.0,3845.0,,,164.2895259815054,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",19.121712325121276,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,514034.65115199145
"","""HUIJING HOLDINGS COMPANY LIMITED""","""IID000000005011265""",,"""KYG4644T1031""","""549300IA247NOT6AZI95""","""9968""",,true,205648.93,,,,100.0,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,128.0,36.0,,,280.9560856422664,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",108.11774152576899,,,"""Not Disclosed""",,"""Pass""",0.0,,0.304516,0.304516,,,,,,,,205812.93276845384
"","""CONSTELLIUM SE""","""IID000000005011281""",,"""FR0013467479""","""724500KRJEMC79KAAU28""","""3OK""",,true,1.537883941E7,,,,100.0,"""Green""",,"""No""",,0.88,2.0,,100.0,,"""Green""",100.0,735000.0,383000.0,,,2197.098335460859,"""Pass""",41.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",2908.3271929757752,,0.0,"""Not Disclosed""",,"""Pass""",1.53,,5427.2222226564,5427.2222226564,,,,,,69252.0,,1.3516540458847126E7
"","""O-I GLASS, INC.""","""IID000000005011303""",,"""US67098H1041""",,"""OI""",,true,4948166.02,,,,100.0,"""Green""",,"""No""",,3.84,,,95.1728459073,,"""Green""",95.1728459073,5273159.0,1359173.0,,,1802.6963995601084,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1746.6622068133058,,1078.309,"""Not Disclosed""",,"""Pass""",0.0,,20518.95441,21559.67305,,,,,,,,1.1580498023316076E7
"","""SQUARESPACE, INC.""","""IID000000005011316""",,"""US85225A1079""","""549300T4QP7KELU8ST60""","""SQSP""",,true,147481.76,,,,68.9,"""Green""",,"""No""",,,,,,,"""Green""",,622.0,5890.0,,,204.5773451529899,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",34.626557062833534,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,141045.3936807517
"","""CapitaLand Ascott Trust""","""IID000000005011371""",,"""SGXC16332337""",,"""HMN""",,true,135266.24,,,,100.0,"""Green""",,"""No""",,0.26,,,93.8364779874,,"""Green""",93.8364779874,2040.0,25801.0,,,440.3112732408459,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",25.32852422419492,,4.116,"""Not Disclosed""",,"""Pass""",0.0,,62.664,66.78,,,,,,,,113275.99903214021
"","""GALLIFORD TRY HOLDINGS PLC""","""IID000000005011508""",,"""GB00BKY40Q38""","""213800MR6DRHCJIV8113""","""GFRD""",,true,610048.02,,,,99.5,"""Green""",,"""No""",,0.04,24.1,,,,"""Green""",,10598.0,1068.0,,,505.46038560078495,"""Pass""",57.1428571429,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",3228.1898489319137,,,"""Not Disclosed""",,"""Pass""",0.0,,,48.382602,,,,,,,,659777.4413247046
"","""Boyd Group Services Inc""","""IID000000005011525""",,"""CA1033101082""",,"""BYD""",,true,1113632.13,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,36933.0,20904.0,,,534.2516758789316,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",239.258503101856,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1171469.1303585267
"","""StarPower Semiconductor Ltd""","""IID000000005011551""",,"""CNE100003RN6""",,"""603290""",,true,180335.51,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,661.0,10933.0,,,576.2024916150983,"""Pass""",42.8571428571,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",15.104643848607106,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,135680.18220600608
