CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""Xperi Inc""","""IID000000005093524""",,"""US98423J1016""",,"""XPER""",,true,57419.65,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1292.0,5447.0,,,136.3304177591663,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",149.6306885520839,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,64158.64663736254
"","""Zhejiang Leapmotor Technology Co Ltd""","""IID000000005093670""",,"""CNE100005K77""",,"""9863""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,11149.0,4408.0,,,,"""Pass""",11.1111111111,,,,,,"""Green""",,"""Yellow""",,,,,,,"""Pass""",99.95,,,,,,,,,,,
"","""Biohaven Ltd""","""IID000000005093737""",,"""VGG1110E1079""",,"""BHVN""",,true,,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""NEPI ROCKCASTLE N.V.""","""IID000000005093836""",,"""NL0015000RT3""","""549300FMWM53K9ULYT15""","""NEPRY""",,true,189306.04,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,6258.0,24918.0,,,373.2049578456949,"""Pass""",18.1818181818,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",36.19503254240216,,,"""Not Disclosed""",,"""Pass""",49.2137743771,,,,,,,,,,,220482.04073204275
"","""AIM Vaccine Co Ltd""","""IID000000005093865""",,"""CNE100005KF2""",,"""6660""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""House of HR Group B.V.""","""IID000000005093943""",,"""XS2541618299""","""724500AWBTX8I880X774""","""BAIPI""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""Prime Medicine Inc""","""IID000000005094061""",,"""US74168J1016""",,"""PRME""",,true,2806.43,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,40.0,74.0,,,685.8534025467445,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2920.4333515484154
"","""PIRAMAL PHARMA LIMITED""","""IID000000005094132""",,"""INE0DK501011""","""3358006D6AL7PZ4U9T51""","""PPLPHARMA""",,true,136585.72,,,,0.0,"""Green""",,"""No""",,1.07,,,89.7332368266,,"""Green""",89.7332368266,43277.0,80972.0,,,742.6013026100385,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",,,40.4652778102,"""Not Disclosed""",,"""Pass""",0.0,,353.6733336163,394.1386114264,,,,,,,,272599.7178250667
"","""Jeio Co Ltd""","""IID000000005094154""",,"""KR7418550000""",,"""418550""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,1515.0,678.0,,,,"""Pass""",0.0,,,,,,"""Green""",,"""Green""",,,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""Accelleron Industries AG""","""IID000000005095578""",,"""CH1169360919""","""254900KS0MD2PAARXD14""","""ACLN""",,true,935729.86,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,8188.0,13512.0,,,1439.302601553637,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,957429.8619392889
"","""Satixfy Communications Ltd""","""IID000000005095734""",,"""IL0011898850""",,"""SATX""",,false,7470.81,,,,100.0,,,"""No""",,,,,,,"""Green""",,19.0,264.0,,,405.96817996896453,"""Pass""",,,,,,,,,"""Green""",,,,,"""Not Disclosed""",,"""Pass""",,,,,,,,,,,,7753.80660297636
"","""NOBLE CORPORATION PLC""","""IID000000005095803""",,"""GB00BMXNWH07""","""549300I3HBUNXO0OG954""","""NE""",,true,304238.29,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,597706.0,5813.0,,,1100.2542873068885,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",498.6185218526261,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,756768.2891713862
"","""Top Material Co., Ltd.""","""IID000000005095837""",,"""KR7360070007""",,"""360070""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",4.05,,,,,,,,,,,
"","""TH International Limited""","""IID000000005095912""",,"""KYG8656L1068""","""83680076T3V63VAU4I14""","""THCH""",,false,32197.48,,,,0.0,,,"""No""",,,,,,,"""Green""",,2582.0,6690.0,,,294.996367354303,"""Pass""",,,"""Not Disclosed""",,"""Yes""",,,,"""Green""","""No Evidence""",68.21648321114378,,,"""Not Disclosed""",,"""Pass""",,,,,,,,,,,,41469.482308886414
"","""ATLASSIAN CORPORATION""","""IID000000005096220""",,"""US0494681010""","""549300V7ZY5P02D2MY38""","""TEAM""",,true,319124.51,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,364.0,2161.0,,,119.97248430714268,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",6.850334429170363,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,321649.50673375657
"","""Zymeworks Inc""","""IID000000005096522""",,"""US98985Y1082""",,"""ZYME""",,true,14012.88,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,229.0,764.0,,,639.6058567764807,"""Pass""",22.2222222222,,,,,,"""Green""",,"""Green""",,21.41952670206132,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,15005.877821663098
"","""TELSTRA GROUP LIMITED""","""IID000000005096719""",,"""AU000000TLS2""","""894500WRW54CVN62K416""","""TLS""",,true,2043988.69,,,,67.65,"""Green""",,"""No""",,,,,,,"""Green""",,30738.0,879870.0,,,226.35629147377284,"""Pass""",55.5555555556,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",79.94786755704993,,,"""Not Disclosed""",,"""Pass""",0.34,,,,,,,,,,,3167868.6946967067
"","""PARKLAND CORPORATION.""","""IID000000005096786""",,"""CA70137W1086""","""549300UY5C6HUV0XLS53""","""PKI""",,true,4.826029387E7,,,,90.47,"""Green""",,"""No""",,0.18,,,100.0,,"""Green""",100.0,676625.0,442444.0,,,2877.7713329222543,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""Yes""",5477.5786020758305,,,"""Not Disclosed""",,"""Pass""",7.9,,2705.0000002164,2705.0000002164,,,,,,,,4.300868734042095E7
"","""RXO, INC.""","""IID000000005096891""",,"""US74982T1034""","""549300KL8CA6GP8XPM30""","""RXO""",,true,978413.68,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,183283.0,48752.0,,,287.84647724952373,"""Pass""",44.4444444444,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1186873.137375137
"","""ispace, inc.""","""IID000000005097172""",,"""JP3102360009""",,"""9348""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",12.5,,"""Not Disclosed""",,,,"""Green""",,"""Green""",,,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""OmniAb Inc""","""IID000000005097774""",,"""US68218J1034""",,"""OABI""",,true,12064.76,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,67.0,171.0,,,239.49395358987078,"""Pass""",42.8571428571,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",28.947979919400105,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,7318.33880342354
"","""Yunsung F&C Co Ltd""","""IID000000005097958""",,"""KR7372170001""",,"""372170""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,616.0,1801.0,,,,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""GE HEALTHCARE TECHNOLOGIES INC.""","""IID000000005098193""",,"""US36266G1076""","""549300OI9J7XOWZMUN85""","""GEHC""",,true,2.180671254E7,,,,34.56,"""Green""",,"""No""",,,,,,,"""Green""",,118841.0,180011.0,,,1368.0181332153713,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2.1154237489089288E7
"","""WESDOME GOLD MINES LTD.""","""IID000000005098195""",,"""CA95083R1001""","""254900D63U62QS84H719""","""WDO""",,true,87186.99,,,,0.0,"""Green""",,"""No""",,0.9,,,30.6323031376,,"""Green""",30.6323031376,15607.0,1724.0,,,600.5056921413317,"""Pass""",42.8571428571,,"""Yes""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",95.98928463076102,,0.0,"""Not Disclosed""",,"""Pass""",0.0,,50.3255555958,164.2891667981,,,,,,337.0,,109909.65068791398
"","""FTAI Aviation Ltd,""","""IID000000005098370""",,"""KYG3730V1059""",,"""FTAI""",,true,1022565.14,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,6145.0,4558.0,,,1556.6627022862792,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",52.26168454097129,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1033268.1423533894
"","""SKYWARD SPECIALTY INSURANCE GROUP, INC.""","""IID000000005098631""",,"""US8309401029""","""549300GXGXJG0YH4VN21""","""SKWD""",,true,52327.97,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,208.0,595.0,,,92.05347969763952,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,53130.96552724353
"","""Perfect Presentation for Commercial Services Company SJSC""","""IID000000005098689""",,"""SA15LISJGI11""",,"""7204""",,true,44361.94,,,,99.99,"""Green""",,"""No""",,,,,,,"""Green""",,128.0,1398.0,,,211.37622457790312,"""Pass""",0.0,,,,,,"""Green""",,"""Green""",,,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,32451.789526071625
"","""Alfa Solar Enerji Sanayi ve Ticaret AS""","""IID000000005098690""",,"""TREALFS00023""","""789000CZPGLQFIIYT592""","""ALFAS.E""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",100.0,,,,,,,,,,,
"","""Saudi Aramco Base Oil Company JSC""","""IID000000005099429""",,"""SA15M1HH2NH5""",,"""2223""",,true,6028084.82,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,582188.0,68828.0,,,4063.602507943439,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""",,"""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,6434370.815998479
"","""NATIONGATE HOLDINGS BERHAD""","""IID000000005099438""",,"""MYQ0270OO007""",,"""NATGATE""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,193.0,39327.0,,,,"""Pass""",33.3333333333,,,,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""BROOKFIELD ASSET MANAGEMENT LTD""","""IID000000005099512""",,"""CA1130041058""","""549300CZ84WPNJZKY093""","""BAM""",,true,471677.07,,,,0.0,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,433.0,2204.0,,,152.61130341724188,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",36.863606533061024,,,"""Not Disclosed""",,"""Pass""",0.0,,9.527,9.527,,,,,,,,474314.07208713226
"","""TECSYS INC""","""IID000000005099729""",,"""CA8789501043""",,"""TCS""",,true,20823.74,,,,16.56,"""Green""",,"""No""",,,,,,,"""Green""",,91.0,912.0,,,214.49575371946273,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",74.62898693633825,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,21826.73980927085
"","""PARAGON 28, INC.""","""IID000000005099774""",,"""US69913P1057""","""254900GM24PT1FMTRP66""","""FNA""",,true,72994.89,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1674.0,5899.0,,,515.95381585157,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""",,"""Green""",,"""Green""","""No Evidence""",55.94397760578131,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,66903.40281875388
"","""MASTERBRAND, INC.""","""IID000000005099844""",,"""US57638P1049""","""549300E0Y4BR5Z9RDZ64""","""MBC""",,true,1863362.1,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,147238.0,133896.0,,,854.1032360042713,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2144496.1042586975
"","""GRANITE RIDGE RESOURCES, INC.""","""IID000000005099978""",,"""US3874321074""","""254900CAHJQKOQ1YZC67""","""GRNT""",,true,3000695.14,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,224435.0,18139.0,,,10342.86921141873,"""Pass""",28.5714285714,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,0.0,,,2639287.0352287595
"","""Americana Restaurants International PLC""","""IID000000005099980""",,"""AEE01135A222""","""549300EYHRPEZ6UVAM64""","""AMR""",,true,527929.84,,,,0.15,"""Green""",,"""No""",,,,,,,"""Green""",,40867.0,105987.0,,,302.74852585310424,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",98.96977484382197,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,674783.8424671657
"","""DPC Dash Ltd""","""IID000000005100149""",,"""VGG2R04S1048""","""254900OG7TEI5GQICO05""","""1405""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""Akdital SA""","""IID000000005100198""",,"""MA0000012585""",,"""AKT""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""Riyadh Cables Group Company CJSC""","""IID000000005100317""",,"""SA15LGLI0N19""","""558600VWEJBGFYTZ1S78""","""4142""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,9887.0,42754.0,,,,"""Pass""",0.0,,,,,,"""Green""",,"""Yellow""",,,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""Super Hi International Holding Ltd""","""IID000000005100585""",,"""KYG8588S1049""",,"""9658""",,true,,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,4837.0,54549.0,,,,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""Vitesse Energy Inc""","""IID000000005100654""",,"""US92852X1037""",,"""VTS""",,true,1644655.45,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,189193.0,11793.0,,,6564.337773029548,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,0.0,,,1845641.4481639904
"","""Ahlatci Dogal Gaz Dagitim Enerji ve Yatirim AS""","""IID000000005100696""",,"""TREAHLA00019""","""789000X6O430WWEWJ527""","""AHGAZ.E""",,true,782012.5,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,67734.0,5210.0,,,2982.351547396726,"""Pass""",0.0,,,,,,"""Green""",,"""Green""",,,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,730691.8643473005
"","""ANZ GROUP HOLDINGS LIMITED""","""IID000000005100705""",,"""AU000000ANZ3""","""9845005D9C6BAA10BK72""","""ANZ""",,true,1.070264763E7,,,,1.73,"""Green""",,"""No""",,,,,,,"""Green""",,5819.0,96060.0,,,615.9004880433915,"""Pass""",42.8571428571,,,,,,"""Green""",,"""Orange""",,49.12750249981055,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1.0804526634204008E7
"","""KISTOS HOLDINGS PLC""","""IID000000005100763""",,"""GB00BP7NQJ77""","""213800L2ET5KEP3OMV07""","""KIST""",,true,1162224.03,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2080.0,3013.0,,,10934.70285393894,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",2021.538220348249,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,100.0,,,1167317.029957893
"","""Al-Saif Stores for Development & Investment Company SJSC""","""IID000000005100870""",,"""SA15M1PI1G19""",,"""4192""",,true,,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1193.0,4805.0,,,,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
