CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""GENESCO INC.""","""IID000000002141819""",,"""US3715321028""","""549300VY2Q511P1K5P56""","""GCO""",,true,1053709.43,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,7453.0,22169.0,,,508.4716681120139,"""Pass""",44.4444444444,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",824.8619526940895,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,true,,,,,,1098625.386173731
"","""BORUSAN BIRLESIK BORU FABRIKALARI SANAYI VE TICARET ANONIM SIRKETI""","""IID000000002141849""",,"""TRABRSAN91G8""","""789000AZXX6WQ8RA1J39""","""BRSAN.E""",,true,925318.24,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,21761.0,45727.0,,,1027.3546615956302,"""Pass""",12.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1098.087127689113,,,"""Not Disclosed""",,"""Pass""",3.04,,,,,,,,,,,498653.6691530952
"","""SHANDONG HUALU-HENGSHENG CHEMICAL CO.,LTD""","""IID000000002141863""",,"""CNE000001BM7""","""655600R2WZ4EKICFE373""","""600426""",,true,8807115.22,100.0,,,99.2,"""Green""",,"""No""",,,,,,,"""Green""",,2104344.0,583982.0,,,2822.1116737600164,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1160.3612157120137,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1.1495441215369804E7
"","""FUTUREFUEL CORP.""","""IID000000002141866""",,"""US36116M1062""","""529900WYQZSMWFXLA845""","""FF""",,true,666603.99,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,245583.0,58528.0,,,2616.0843735965523,"""Pass""",11.1111111111,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",2903.4636129833934,,,"""Not Disclosed""",,"""Pass""",78.98,,,,,,,,,,,970714.9897287379
"","""GOLDCREST Co.,Ltd.""","""IID000000002141909""",,"""JP3306800008""",,"""8871""",,true,67484.62,,,,89.22,"""Green""",,"""No""",,,,,,,"""Green""",,501.0,5041.0,,,287.98845744143796,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",93.13431345777553,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,73026.6151822418
"","""Construcciones y Auxiliar de Ferrocarriles, S.A.""","""IID000000002141920""",,"""ES0121975009""","""95980020140005275134""","""CAF""",,true,1531359.63,,,,100.0,"""Green""",,"""No""",,0.06,-0.46,,100.0,,"""Green""",100.0,26230.0,10699.0,,,518.7309958017449,"""Pass""",36.3636363636,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",664.6150620808977,,,"""Not Disclosed""",,"""Pass""",57.33,,185.391,185.391,,,,,,1072.0,,1526461.2899849229
"","""Compania de Minas Buenaventura S.A.A.""","""IID000000002141929""",,"""PEP612001003""","""529900WQB1ZU9KB6EL71""","""BUENAVC1""",,true,583700.29,,,,0.0,"""Green""",,"""No""",,0.8,,,0.0173552932,,"""Green""",0.0173552932,204419.0,110014.0,,,1206.6103352366056,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",346.2340584644565,,620.22182,"""Not Disclosed""",,"""Pass""",0.0,,0.10766,620.32948,,,,,,1099.19,,932809.9509526
"","""CANADIAN TIRE CORPORATION, LIMITED""","""IID000000002141935""",,"""CA1366812024""","""549300RLHDA7VQYMUB14""","""CTC.A""",,true,1.285973904E7,,,,13.46,"""Green""",,"""No""",0.05,0.04,,,97.811273447,,"""Green""",97.811273447,61312.0,41676.0,,,1052.463965543183,"""Pass""",31.25,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",1083.2323202809323,,9.742,"""Not Disclosed""",,"""Pass""",0.73,,435.357,445.099,,,,,,,,1.2962727039429033E7
"","""TOKAI RIKA CO.,LTD.""","""IID000000002141941""",,"""JP3566600007""",,"""6995""",,true,1.014621193E7,,,,100.0,"""Green""",,"""No""",,0.1,,,,,"""Green""",,132236.0,106314.0,,,2881.756413473611,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",8504.695403673259,,,"""Not Disclosed""",,"""Pass""",0.0,,,350.00000028,,,,,,,,1.0398435929209184E7
"","""Cascades Inc.""","""IID000000002141963""",,"""CA1469001053""","""FPD41G4F3GH7OJ38TS94""","""CAS""",,true,2396148.03,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,469832.0,287756.0,,,1145.1469941437501,"""Pass""",45.4545454545,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",1519.1918948412483,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,0.1,,,,3153736.030257792
"","""CATHAY FINANCIAL HOLDING CO., LTD.""","""IID000000002141992""",,"""TW0002882008""","""5299009XR1QLFAMQ3X77""","""2882""",,true,777159.76,,,,80.33,"""Green""",,"""No""",,0.01,9.0,,99.3634478978,,"""Green""",99.3634478978,4105.0,56089.0,,,96.5992719440018,"""Pass""",15.3846153846,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",50.91155678394178,,0.6860000005,"""Not Disclosed""",,"""Pass""",0.0,,107.082083419,107.7680834195,,,,,,,,1921707.1132510987
"","""China Airlines Ltd.""","""IID000000002142001""",,"""TW0002610003""","""25490032B2A0G6D0JP27""","""2610""",,true,1334221.92,,,,0.0,"""Green""",,"""No""",,5.61,20.0,,98.0645399569,,"""Green""",98.0645399569,5561191.0,17538.0,,,1638.2466816723609,"""Pass""",23.0769230769,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",778.821355269802,,0.127,"""Not Disclosed""",,"""Pass""",0.0,,24268.422,24747.398,,,,,,12.091,,7229346.924583515
"","""The Chiba Bank, Ltd.""","""IID000000002142002""",,"""JP3511800009""","""FGJPAKKCTZVSKZXNBS63""","""8331""",,true,2553322.27,,,,0.0,"""Green""",,"""No""",,0.02,,,99.9881099591,,"""Green""",99.9881099591,2776.0,16016.0,,,1482.4464894863193,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",118.05994970683022,,0.005,"""Not Disclosed""",,"""Pass""",0.0,,42.047,42.052,,,,,,,,2572114.2748873536
"","""CITIC Securities Company Limited""","""IID000000002142010""",,"""CNE000001DB6""","""300300E1006744000068""","""600030""",,true,1743239.09,,,,0.0,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,1466.0,31530.0,,,154.9329616755072,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",18.838466548246394,,,"""Not Disclosed""",,"""Pass""",0.0,,42.42409,42.42409,,,,,,,,1776235.090718685
"","""Chongqing Changan Automobile Company Limited""","""IID000000002142017""",,"""CNE000000R36""","""300300WKFSBX9P5ZOM25""","""000625""",,true,5.756383392E7,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,132616.0,253355.0,,,4112.107919178265,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",3000.4056601020425,,,"""Not Disclosed""",,"""Pass""",15.41,,,,,,,,,17436.0,,5.794980491515425E7
"","""CHONG HONG CONSTRUCTION CO., LTD.""","""IID000000002142024""",,"""TW0005534002""",,"""5534""",,true,42680.18,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,425.0,4097.0,,,301.3513511751648,"""Pass""",10.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",37.93607801251073,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,46448.17519695789
"","""Castings PLC""","""IID000000002142029""",,"""GB0001795680""","""2138004LKVACAUE94W70""","""CGS""",,true,117583.0,,,,100.0,"""Green""",,"""No""",,0.67,6.9,,,,"""Green""",,3602.0,26524.0,,,645.7625094989202,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",801.3700426693194,,,"""Not Disclosed""",,"""Pass""",0.0,,,117.493,,,,,,586.0,,147708.99832992037
"","""COMSYS Holdings Corporation""","""IID000000002142038""",,"""JP3305530002""","""529900BXEDA1UA6QX260""","""1721""",,true,2122091.11,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,94329.0,15472.0,,,511.71135912910285,"""Pass""",10.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",824.3033934301527,,,"""Not Disclosed""",,"""Pass""",14.12,,,,,,,,,,,2231892.111085416
"","""COLOPLAST A/S""","""IID000000002142057""",,"""DK0060448595""","""529900NN7SOJ5QG82X67""","""COLO B""",,true,1052583.41,,,,0.0,"""Green""",,"""No""",,0.06,15.3,,23.0,,"""Green""",23.0,20300.0,30000.0,,,363.1888887046073,"""Pass""",33.3333333333,true,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",44.709489616059074,,112.36168,"""Not Disclosed""",,"""Pass""",0.0,,38.57192,167.704,,,,,,522.0,,1102883.4066663336
"","""Koa Corp""","""IID000000002142073""",,"""JP3283400004""",,"""6999""",,true,195072.12,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,3719.0,78538.0,,,576.5943734085438,"""Pass""",8.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",618.2515985362023,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,277329.11955538427
"","""COMPAGNIE DE SAINT-GOBAIN SA""","""IID000000002142079""",,"""FR0000125007""","""NFONVGN05Z0FMN5PEC35""","""SGO""",,true,2.853028323E7,,,,99.99,"""Green""",,"""No""",,0.98,6.0,,90.0620975161,,"""Green""",90.0620975161,8400000.0,1400000.0,,,748.6821884202174,"""Pass""",50.0,,"""Yes""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""Yes""",1004.6550655991989,,4321.0,"""Not Disclosed""",,"""Pass""",15.61,,39159.0,43480.0,,,,,,80000.0,,3.8330283228185244E7
"","""COMPUTERSHARE LIMITED""","""IID000000002142081""",,"""AU000000CPU5""",,"""CPU""",,true,469276.09,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,3668.0,3.0,,,202.65660961172202,"""Pass""",42.8571428571,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",38.54804236374221,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,472947.0882020241
"","""CEMENTOS ARGOS S.A.""","""IID000000002142094""",,"""COD38PA00046""","""549300H7BB3SSJRSL735""","""CEMARGOS""",,false,2657355.73,,,,100.0,,,"""No""",,6.27,,,99.2999999958,,"""Green""",99.2999999958,8291874.0,408558.0,,,5354.457614257437,"""Pass""",,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""",,,"""Green""","""No Evidence""",3170.573724815236,,93.0775689634,"""Not Disclosed""",,"""Pass""",,,13203.7179966741,13296.795566193,,,,,,687.0,,1.135778772571938E7
"","""KOEBENHAVNS LUFTHAVNE A/S""","""IID000000002142097""",,"""DK0010201102""","""549300Z01GJGM7D3HQ74""","""KBHL""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""CHIPBOND TECHNOLOGY CORPORATION""","""IID000000002142112""",,"""TW0006147002""","""254900AK7VTHB4UYLR40""","""6147""",,true,357799.77,,,,100.0,"""Green""",,"""No""",,0.38,-2.0,,100.0,,"""Green""",100.0,2543.0,158534.0,,,707.9918168295264,"""Pass""",12.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",347.3727347520247,,,"""Not Disclosed""",,"""Pass""",0.0,,325.5567002604,325.5567002604,,,,,,1799.6,,609413.3572122145
"","""GENMAB A/S""","""IID000000002142122""",,"""DK0010272202""","""529900MTJPDPE4MHJ122""","""GMAB""",,true,363678.14,,,,0.0,"""Green""",,"""No""",,0.0,,,17.0,,"""Green""",17.0,283.0,110.0,,,185.50139043312072,"""Pass""",44.4444444444,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",14.038491048100571,,2.42775,"""Not Disclosed""",,"""Pass""",0.0,,0.49725,2.925,,,,,,,,364071.13837340963
"","""GUANGDONG HEC TECHNOLOGY HOLDING CO., LTD""","""IID000000002142157""",,"""CNE000000BL1""","""300300W2PN2R35FBHK71""","""600673""",,true,2903457.24,,,,98.41,"""Green""",,"""No""",,,,,,,"""Green""",,1170190.0,467219.0,,,2882.5730711961214,"""Pass""",11.1111111111,,"""Not Disclosed""",,"""Not Disclosed""","""Yes""","""Green""",,"""Green""","""No Evidence""",920.8123186573085,1.58,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,4540866.243857091
"","""CSR LIMITED""","""IID000000002142169""",,"""AU000000CSR5""","""549300TOGR54OMW2T093""","""CSR""",,true,1949432.0,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,271550.0,178597.0,,,1537.4388638153089,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1149.0297160916673,,,"""Not Disclosed""",,"""Pass""",26.57,,,,,,,,,,,2398634.0032328386
"","""NITTOKU CO., LTD.""","""IID000000002142189""",,"""JP3684700002""",,"""6145""",,false,256202.77,,,,100.0,,,"""No""",,,,,,,"""Green""",,2189.0,9032.0,,,1284.255081660633,"""Pass""",,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""",,,"""Green""","""No Evidence""",764.8108790219815,,,"""Not Disclosed""",,"""Pass""",,,,,,,,,,,,267423.77195882605
"","""Toyo Gosei Co Ltd""","""IID000000002142192""",,"""JP3610400008""",,"""4970""",,true,323896.8,,,,0.0,"""Green""",,"""No""",,0.0,,,,,"""Green""",,32891.0,55991.0,,,1681.8453821282683,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",530.2505004906678,,,"""Not Disclosed""",,"""Pass""",9.74,,,0.268653,,,,,,,,412778.80461196526
"","""CHINA VANKE CO., LTD.""","""IID000000002142203""",,"""CNE0000000T2""","""529900E66UJ2DWY7KW55""","""000002""",,true,1.538802192E7,,,,100.0,"""Green""",,"""No""",,0.01,,,,,"""Green""",,25313.0,354395.0,,,232.18551755422695,"""Pass""",9.0909090909,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",164.31719262417306,,,"""Not Disclosed""",false,"""Pass""",33.0509006759,,,830.7023841704,,,,,,3105.7026,,1.5767729918742286E7
"","""GUESS ?, INC.""","""IID000000002142204""",,"""US4016171054""","""549300QVH3ZK2DW0KP86""","""GES""",,true,1103101.58,,,,0.0,"""Green""",,"""No""",,0.04,,,70.87318019,,"""Green""",70.87318019,1216.0,26213.0,,,488.71702930455507,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",499.5514906569621,,26.589,"""Not Disclosed""",,"""Pass""",0.0,,64.698,91.287,,,,,,,,1129860.583993384
"","""KYOKUTO KAIHATSU KOGYO CO., LTD.""","""IID000000002142232""",,"""JP3256900006""",,"""7226""",,true,1748193.5,,,,90.87,"""Green""",,"""No""",,,,,,,"""Green""",,4244.0,8457.0,,,2280.408305074309,"""Pass""",12.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",4672.046929721598,,,"""Not Disclosed""",,"""Pass""",11.04,,,,,,,,,,,1974126.709684564
"","""Daqin Railway Co., Ltd.""","""IID000000002142277""",,"""CNE000001NG4""","""30030098LARO7YWJL882""","""601006""",,true,3196994.49,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,1753225.0,600445.0,,,543.5950528700641,"""Pass""",18.1818181818,,"""Not Disclosed""",,"""Not Disclosed""","""Yes""","""Green""",,"""Green""","""No Evidence""",258.366198968713,,,"""Not Disclosed""",,"""Pass""",5.49,,,,,,,,,,,5550664.492446128
"","""NOK CORPORATION""","""IID000000002142282""",,"""JP3164800009""",,"""7240""",,true,3066394.39,,,,96.28,"""Green""",,"""No""",,0.08,,,100.0,,"""Green""",100.0,42089.0,622302.0,,,753.6121782357645,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""Yes""",1515.481981329016,,0.0,"""Not Disclosed""",,"""Pass""",0.12,,415.277777811,415.277777811,,,,,,,,3808618.3865572033
"","""PACIFIC INDUSTRIAL CO., LTD.""","""IID000000002142284""",,"""JP3448400006""",,"""7250""",,true,1227511.81,,,,100.0,"""Green""",,"""No""",,0.21,,,100.0,,"""Green""",100.0,16759.0,69746.0,,,1080.2992655579735,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1421.1791491651002,,,"""Not Disclosed""",,"""Pass""",0.0,,255.4444444451,255.4444444451,,,,,,,,1315670.809131083
"","""DBS GROUP HOLDINGS LTD""","""IID000000002142313""",,"""SG1L01001701""","""5493007FKT78NKPM5V55""","""D05""",,true,2.09752522E7,,,,0.0,"""Green""",,"""No""",,0.01,,,99.0486556214,,"""Green""",99.0486556214,318.0,47835.0,,,1364.6297799117458,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",164.89413421468626,,0.944,"""Not Disclosed""",,"""Pass""",0.0,,98.284,99.228,,,,,,,,2.102340519560664E7
"","""STARTS CORPORATION INC.""","""IID000000002142340""",,"""JP3399200009""",,"""8850""",,true,756719.4,,,,33.32,"""Green""",,"""No""",,,,,,,"""Green""",,6921.0,8922.0,,,530.7463982196379,"""Pass""",9.0909090909,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",533.5965329410577,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,772562.404253381
