CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""POWER GRID CORPORATION OF INDIA LIMITED""","""IID000000002179967""",,"""INE752E01010""","""3358009SHWZ3DZEQ4Z56""","""POWERGRID""",,true,1347679.15,,,"""A""",100.0,"""Green""",,"""No""",,,,,,,"""Green""",,109736.0,1472968.0,,,628.6666808082091,"""Pass""",0.0,,"""Yes""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",92.91426723808965,,,"""Not Disclosed""",,"""Pass""",0.58,,,,,,,,,,,3150995.0408466277
"","""CHINA DEVELOPMENT BANK""","""IID000000002199900""",,"""CND10005S515""","""300300C1020111000029""","""CNDBK""",,true,3.3188000879E8,,,"""B""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,68739.0,479362.0,,,3870.4613222157495,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,3.3242810978542507E8
"","""ESKOM HOLDINGS SOC LIMITED""","""IID000000002200539""",,"""ZAG000038290""","""3789001900ED06F65111""","""ESKHL""",,true,2.215128561E7,91.85,,"""CCC""",12.79,"""Yellow""",,"""No""",,,,,,,"""Green""",,2.07364669E8,797367.0,,,14383.035265810879,"""Pass""",35.7142857143,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Yellow""",,"""Yellow""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",10.88,,,,,,,,,,,2.3031332161138207E8
"","""INTERNATIONAL FINANCE CORPORATION""","""IID000000002201122""",,"""XS2669240975""","""QKL54NQY28TCDAI75F60""","""IFC""",,true,1673482.2,,,"""AAA""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2364.0,5414.0,,,800.0334451987532,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1681260.2028807357
"","""Aktiebolaget Svensk Exportkredit""","""IID000000002202897""",,"""DE000SLA5R66""","""1FOLRR5RWTWWI397R131""","""SEK""",,true,1977980.66,,,"""A""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,17.0,15.0,,,4773.557990593297,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1978012.6594506062
"","""TENNESSEE VALLEY AUTHORITY""","""IID000000002206535""",,"""US880591EH15""","""549300HE1ISW43LNKM54""","""TVC""",,true,7677371.02,15.48,,"""A""",26.42,"""Green""",,"""No""",,,,,89.7292635645,,"""Green""",,4.0701523E7,205293.0,,89.7292635645,3795.494322975261,"""Pass""",33.3333333333,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.85,,,,,,,,,,,4.858418701588308E7
"","""ASIAN DEVELOPMENT BANK""","""IID000000002223253""",,"""XS1963469884""","""549300X0MVH42CY8Q105""","""ADB""",,true,1939136.31,,,"""AA""",0.0,"""Green""",,"""No""",,0.01,,,,,"""Green""",,1621.0,506.0,,,920.2186918129847,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,15.623195868,,,,,,,,1941263.314860491
"","""Banque africaine de developpement""","""IID000000002223290""",,"""XS2591868463""","""549300LNCLMO3ITVCU07""","""AFDB""",,true,8073758.12,,,"""AA""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,863.0,6021.0,,,7490.162792754209,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,8080642.123013472
"","""European Investment Bank""","""IID000000002223306""",,"""XS1757690992""","""5493006YXS1U5GIHE750""","""EIB""",,true,4.876475146E7,,,"""AAA""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,54.0,3569.0,,,2762.897628273339,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,4.8768374456159055E7
"","""EXPORT DEVELOPMENT CANADA""","""IID000000002223307""",,"""XS2674638080""","""Z6MHCSLXHKYG4B6PHW02""","""EDC.SB.B""",,true,5696780.22,,,"""AA""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,450.0,222.0,,,5309.206024950155,"""Pass""",50.0,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,5697452.220021299
"","""THE FEDERAL HOME LOAN BANKS""","""IID000000002223315""",,"""US313384SW05""",,"""FHLB""",,true,1782361.9,,,"""BB""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,3528.0,6994.0,,,315.07766506265546,"""Pass""",22.7272727273,,"""Not Disclosed""",-1,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1792883.8995958923
"","""Hydro-Quebec""","""IID000000002223428""",,"""CA4488148V86""","""6THEVG93PYJH84S4D167""","""HYDQB""",,true,3652825.05,,,"""AA""",99.98,"""Green""",,"""No""",,,,,0.1797755605,,"""Green""",,360711.0,8290.0,,0.1797755605,402.4232376507957,"""Pass""",52.9411764706,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",10.08,,,,,,,,,,,4021826.046912447
"","""The Export-Import Bank of Korea""","""IID000000002223549""",,"""XS1730897086""","""549300APVP4R32PI3Y06""","""KEXIM""",,true,4115408.22,,,"""BB""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,923.0,3971.0,,,1358.8285374787213,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,4120302.216788442
